datetime	USA	Canada	Mexico	Italy	France	Germany	Spain	UK	Japan	S. Korea	India	Philippines	Brazil	Venezuela	Peru	South Africa	Egypt	Nigeria	Ethiopia	Iran	Israel	Australia

2020-08-10 10:45:06.283175	1.5241158899358784	0.31649227015501025	0.37250271077357666	0.41442016653615454	0.3032179470168228	0.25819625436100874	0.6723633678679856	0.4578631082035443	0.03794381944320849	0.02852785742546912	0.16051209866264302	0.11855422703543764	1.4280345904411285	0.09074783530982271	1.4497941183410554	0.9439729658503669	0.093313681682262	0.02259488350876648	0.019848023532459687	0.3889755079322194	0.9589470783723941	0.08268272906653222	
2020-08-11 10:45:13.625922	1.5390795163148105	0.31825687532301417	0.3768134850886182	0.4148485360002193	0.3106543479789221	0.25934921992569887	0.6907957086225497	0.4590651231518081	0.03813990336114797	0.028594174063816306	0.16439621675549965	0.1246912354704158	1.4384072195681643	0.09074783530982271	1.4652891523782678	0.9502789557483061	0.0934837124765978	0.022735564879776682	0.02052041034070718	0.39151381623712245	0.9845954062920431	0.08391018563064837	
2020-08-12 10:45:05.559624	1.5532223033464467	0.3190225973854063	0.38199913407573016	0.4155299576959518	0.3127945729776969	0.2608125074850262	0.6985638986458239	0.4607561932015714	0.039147205423466114	0.028699500489426544	0.16881381141408475	0.12733767776951418	1.4629462405798752	0.09824890613779605	1.4851454819616754	0.9545127366664143	0.09364788014009444	0.022940765638181225	0.02102839726957722	0.3943057172572903	1.004663489894039	0.08514940695416498	
2020-08-13 10:45:05.682122	1.5701227722191264	0.3201433601272466	0.386542587824833	0.4163172313055845	0.316661378916786	0.2625371816475286	0.7053482320031549	0.4622425082540201	0.03988410143765803	0.028808727893763087	0.17366879598719537	0.13118049450106706	1.4888942793816564	0.10229308403379668	1.5120623790218166	0.9592506595576465	0.09377393745313649	0.02316051964186268	0.021848656985201262	0.3972940633385786	1.0230910047732462	0.0867729437514304	
2020-08-14 10:45:14.098813	1.585558902366616	0.3212164308375193	0.39225952151971816	0.41718058597833285	0.32075032703541867	0.26426662999456385	0.7214963142376593	0.4622425082540201	0.040729318003292325	0.029009628298167795	0.17834653474669937	0.1346272574540652	1.5171644924110796	0.10679794654229824	1.5406958917141875	0.965903984728039	0.09391562978174965	0.023341464991472355	0.022793303911147936	0.40041932567458727	1.0377405902696943	0.0876788302252669	
2020-08-15 10:45:05.666190	1.605147265119638	0.322323945792813	0.39661683172157197	0.4181299453311252	0.32511044181459764	0.2659554977730697	0.7332149026565798	0.46602679306050254	0.04236124222356285	0.029333409532451123	0.18305680963470272	0.14022493919981333	1.5409903010789685	0.11035682309077878	1.5658688771338123	0.9764842217894207	0.0940250748907474	0.023501065581342552	0.023696198486776527	0.40339695657072355	1.0522746427574956	0.08918864101499442	
2020-08-16 10:45:05.796220	1.619674339103707	0.32295189087512066	0.4015380017519676	0.41917027117242533	0.330181411568316	0.266701464106332	0.7332149026565798	0.46602679306050254	0.043260223734438615	0.02987759606477068	0.18765751965346109	0.14411064654793776	1.5605500084712782	0.11466826839555858	1.5947025605536163	0.9840935620058376	0.09413842875363793	0.023658725738509162	0.025133175210223953	0.406069799978091	1.0668664617496204	0.09033374426330724	
2020-08-17 10:45:17.322716	1.6323944789191431	0.3234765032223651	0.4049878621609825	0.4199591987182127	0.3348004368877905	0.2673710434870682	0.7332149026565798	0.46914525586132905	0.04344840104278377	0.030261842469311732	0.1918590280421464	0.14715405519190095	1.5714180284941222	0.11870541293869659	1.625465161892322	0.9903186194131078	0.09427425795141192	0.023803287974926545	0.025987358710481447	0.40860929885912206	1.0707599241410266	0.09132590563941388	
2020-08-18 10:45:17.540642	1.6429853306522308	0.3255564057101775	0.407757523024425	0.42048845828771364	0.3355557202982386	0.2673710434870682	0.7680113463483882	0.47019554588352525	0.044243805967973754	0.030741662852647258	0.19585024724396075	0.1500934312765202	1.580532185972264	0.12238737316227283	1.642288601666136	0.9946029831378841	0.09438663462582926	0.0240055780842757	0.027257326032656536	0.41128452341874555	1.0990539579586935	0.09254551903059638	
2020-08-19 10:45:17.983319	1.6563057677746513	0.32630358087140443	0.4120279662375626	0.42115168668574443	0.33898436993836595	0.2708323272734052	0.778949265891071	0.47179970553874495	0.045502538215391714	0.03132095819350356	0.2005263918056318	0.15441808301977097	1.603012488503391	0.1255347985682907	1.6660300630956333	0.998410182386426	0.09438663462582926	0.024204472436393575	0.028462925148091237	0.4141240474840335	1.1138421830655183	0.09322787507582388	
